filename,startTime,delta,distance,strokerate,heartrate,longitude,latitude
20250920-093757.pb,1758361077,78067,306.02615,27,0,6.627304666666667,51.38379983333333
20250920-093757.pb,1758361077,78216,306.02615,27,0,6.627304666666667,51.38379983333333
20250920-093757.pb,1758361077,80217,313.51746,27,0,6.627352166666666,51.38373933333334
20250920-093757.pb,1758361077,80437,315.3176,27,0,6.627363166666667,51.383724666666666
20250920-093757.pb,1758361077,82437,323.09677,27,0,6.627413,51.383662
20250920-093757.pb,1758361077,82647,323.09677,27,0,6.627413,51.383662
20250920-093757.pb,1758361077,84647,330.65448,27,0,6.627460500000001,51.38360083333334
20250920-093757.pb,1758361077,84847,330.65448,27,0,6.627460500000001,51.38360083333334
20250920-093757.pb,1758361077,86847,338.14297,27,0,6.6275068333333325,51.383539999999996
20250920-093757.pb,1758361077,87068,340.25388,27,0,6.627519833333334,51.38352283333334
20250920-093757.pb,1758361077,89077,348.10132,27,0,6.6275665,51.3834585
20250920-093757.pb,1758361077,89259,348.10132,27,0,6.6275665,51.3834585
20250920-093757.pb,1758361077,91260,355.5628,27,0,6.627610333333333,51.38339716666666
20250920-093757.pb,1758361077,91540,357.5778,27,0,6.627621833333334,51.38338050000001
20250920-093757.pb,1758361077,93541,365.28378,27,0,6.627665500000001,51.383316666666666
20250920-093757.pb,1758361077,93749,365.28378,27,0,6.627665500000001,51.383316666666666
20250920-093757.pb,1758361077,95749,372.68338,27,0,6.627707833333333,51.3832555
20250920-093757.pb,1758361077,96009,374.68198,27,0,6.627719333333332,51.383239
20250920-093757.pb,1758361077,98011,382.4219,27,0,6.627765166666667,51.3831755
20250920-093757.pb,1758361077,98220,382.4219,27,0,6.627765166666667,51.3831755
20250920-093757.pb,1758361077,100221,389.93042,27,0,6.6278105,51.38311416666667
20250920-093757.pb,1758361077,100301,389.93042,27,0,6.6278105,51.38311416666667
20250920-093757.pb,1758361077,102301,397.53705,28,0,6.6278585,51.383052666666664
20250920-093757.pb,1758361077,102488,399.39108,28,0,6.627870166666666,51.38303766666666
20250920-093757.pb,1758361077,104492,407.35092,28,0,6.627918833333332,51.38297283333333
20250920-093757.pb,1758361077,104643,407.35092,28,0,6.627918833333332,51.38297283333333
20250920-093757.pb,1758361077,106652,414.93723,28,0,6.627966166666666,51.38291133333334
20250920-093757.pb,1758361077,106821,414.93723,28,0,6.627966166666666,51.38291133333334
20250920-093757.pb,1758361077,108822,422.42734,28,0,6.6280141666666665,51.382850999999995
20250920-093757.pb,1758361077,109002,424.38495,28,0,6.628026500000001,51.38283516666667
20250920-093757.pb,1758361077,111005,432.19595,28,0,6.628076833333334,51.382772333333335
20250920-093757.pb,1758361077,111435,433.57288,28,0,6.6280865,51.3827615
20250920-093757.pb,1758361077,113444,441.28308,28,0,6.6281351666666675,51.38269916666666
20250920-093757.pb,1758361077,113464,441.28308,28,0,6.6281351666666675,51.38269916666666
20250920-093757.pb,1758361077,115324,447.41296,28,0,6.628173500000001,51.38264949999999
20250920-093757.pb,1758361077,117325,454.72556,28,0,6.6282195,51.38259033333334
20250920-093757.pb,1758361077,117524,456.72153,28,0,6.628232000000001,51.38257416666667
20250920-093757.pb,1758361077,119527,464.25885,28,0,6.628281,51.38251366666667
20250920-093757.pb,1758361077,119627,464.25885,28,0,6.628281,51.38251366666667
20250920-093757.pb,1758361077,121627,471.62137,28,0,6.628327,51.38245400000001
20250920-093757.pb,1758361077,121768,471.62137,28,0,6.628327,51.38245400000001
20250920-093757.pb,1758361077,123768,478.62326,28,0,6.6283710000000005,51.38239733333333
20250920-093757.pb,1758361077,124217,480.3303,28,0,6.628381666666667,51.382383499999996
20250920-093757.pb,1758361077,126125,487.70575,28,0,6.628426999999999,51.3823235
20250920-093757.pb,1758361077,127929,495.04657,28,0,6.6284728333333325,51.382264
20250920-093757.pb,1758361077,128344,495.04657,27,0,6.6284728333333325,51.382264
20250920-093757.pb,1758361077,129379,500.21893,27,0,6.628506499999999,51.382222500000005
20250920-093757.pb,1758361077,130557,504.37213,27,0,6.6285335,51.38218916666666
20250920-093757.pb,1758361077,132557,511.82092,27,0,6.628583333333334,51.38212983333333
20250920-093757.pb,1758361077,132768,511.82092,27,0,6.628583333333334,51.38212983333333
20250920-093757.pb,1758361077,134768,519.0091,27,0,6.628630666666667,51.382072333333326
20250920-093757.pb,1758361077,134947,520.77496,27,0,6.628642166666666,51.38205816666667
20250920-093757.pb,1758361077,136951,528.37683,27,0,6.628692666666666,51.381997500000004
20250920-093757.pb,1758361077,137168,528.37683,27,0,6.628692666666666,51.381997500000004
20250920-093757.pb,1758361077,139169,535.6554,27,0,6.6287381666666665,51.3819385
20250920-093757.pb,1758361077,139349,535.6554,27,0,6.6287381666666665,51.3819385
20250920-093757.pb,1758361077,141350,542.8477,27,0,6.628783,51.38188016666666
20250920-093757.pb,1758361077,141619,544.974,27,0,6.6287965,51.381863
20250920-093757.pb,1758361077,143620,552.44244,27,0,6.6288443333333325,51.38180283333333
20250920-093757.pb,1758361077,143789,552.44244,27,0,6.6288443333333325,51.38180283333333
20250920-093757.pb,1758361077,145789,559.7713,27,0,6.628893,51.38174433333334
20250920-093757.pb,1758361077,145859,559.7713,27,0,6.628893,51.38174433333334
20250920-093757.pb,1758361077,147865,567.1805,28,0,6.628943166666666,51.3816855
20250920-093757.pb,1758361077,147957,569.0657,28,0,6.628955833333333,51.381670500000006
20250920-093757.pb,1758361077,149982,576.85345,28,0,6.629007,51.381608166666666
20250920-093757.pb,1758361077,150061,576.85345,28,0,6.629007,51.381608166666666
20250920-093757.pb,1758361077,152086,584.67346,29,0,6.629058666666666,51.38154566666667
20250920-093757.pb,1758361077,152556,586.1279,29,0,6.629068666666666,51.381534166666675
20250920-093757.pb,1758361077,154346,592.29926,28,0,6.629107833333334,51.38148433333334
20250920-093757.pb,1758361077,156347,599.7457,28,0,6.6291554999999995,51.38142433333334
20250920-093757.pb,1758361077,156398,601.45154,28,0,6.629166666666666,51.38141066666667
20250920-093757.pb,1758361077,158398,609.0686,29,0,6.629214500000001,51.381349
20250920-093757.pb,1758361077,160399,616.9077,29,0,6.629264666666668,51.38128583333334
20250920-093757.pb,1758361077,160439,616.9077,29,0,6.629264666666668,51.38128583333334
20250920-093757.pb,1758361077,162439,624.96533,29,0,6.629316,51.38122083333333
20250920-093757.pb,1758361077,162521,624.96533,29,0,6.629316,51.38122083333333
20250920-093757.pb,1758361077,164523,632.89154,30,0,6.629366833333334,51.381157
20250920-093757.pb,1758361077,164534,632.89154,30,0,6.629366833333334,51.381157
20250920-093757.pb,1758361077,166540,640.7289,29,0,6.629418,51.381094166666664
20250920-093757.pb,1758361077,166635,640.7289,29,0,6.629418,51.381094166666664
20250920-093757.pb,1758361077,168639,648.56903,29,0,6.629467666666667,51.381030833333334
20250920-093757.pb,1758361077,168679,648.56903,29,0,6.629467666666667,51.381030833333334
20250920-093757.pb,1758361077,170679,656.4518,29,0,6.629518166666666,51.38096733333334
20250920-093757.pb,1758361077,172679,664.2517,29,0,6.6295686666666676,51.38090466666666
20250920-093757.pb,1758361077,172739,664.2517,29,0,6.6295686666666676,51.38090466666666
20250920-093757.pb,1758361077,174739,671.7589,29,0,6.629619333333333,51.380845
20250920-093757.pb,1758361077,174780,671.7589,29,0,6.629619333333333,51.380845
20250920-093757.pb,1758361077,176780,679.2794,29,0,6.629668833333334,51.38078483333334
20250920-093757.pb,1758361077,176809,679.2794,29,0,6.629668833333334,51.38078483333334
20250920-093757.pb,1758361077,178812,686.7147,29,0,6.629716666666667,51.380725
20250920-093757.pb,1758361077,178882,686.7147,29,0,6.629716666666667,51.380725
20250920-093757.pb,1758361077,180891,694.2196,29,0,6.629765666666667,51.380664833333334
20250920-093757.pb,1758361077,181151,695.996,29,0,6.6297775,51.38065066666666
20250920-093757.pb,1758361077,182848,701.87933,30,0,6.6298175,51.38060399999999
20250920-093757.pb,1758361077,184853,709.46606,30,0,6.629867,51.38054316666667
20250920-093757.pb,1758361077,186823,717.0371,30,0,6.629915999999999,51.38048233333334
20250920-093757.pb,1758361077,188825,724.59424,30,0,6.629966666666666,51.38042216666666
20250920-093757.pb,1758361077,188846,724.59424,30,0,6.629966666666666,51.38042216666666
20250920-093757.pb,1758361077,190855,732.02527,30,0,6.630017,51.38036316666667
20250920-093757.pb,1758361077,190876,732.02527,30,0,6.630017,51.38036316666667
20250920-093757.pb,1758361077,192885,739.48395,29,0,6.630064000000001,51.380302833333324
20250920-093757.pb,1758361077,192995,741.4579,29,0,6.630076333333333,51.38028683333334
20250920-093757.pb,1758361077,194999,749.15955,29,0,6.630123166666667,51.380224
20250920-093757.pb,1758361077,195318,749.15955,29,0,6.630123166666667,51.380224
20250920-093757.pb,1758361077,197118,756.70825,29,0,6.630169333333333,51.380162500000004
20250920-093757.pb,1758361077,197356,756.70825,35,0,6.630169333333333,51.380162500000004
20250920-093757.pb,1758361077,199356,764.0637,36,0,6.630215666666667,51.38010299999999
20250920-093757.pb,1758361077,199456,765.49194,36,0,6.630224833333333,51.3800915
20250920-093757.pb,1758361077,201270,771.5436,36,0,6.630263333333333,51.38004266666667
20250920-093757.pb,1758361077,203281,778.75397,36,0,6.630307666666666,51.379984
20250920-093757.pb,1758361077,203400,780.43384,36,0,6.630318,51.379970333333326
20250920-093757.pb,1758361077,203638,780.43384,42,0,6.630318,51.379970333333326
20250920-093757.pb,1758361077,205427,787.82776,43,0,6.6303645,51.37991050000001
20250920-093757.pb,1758361077,205658,787.82776,49,0,6.6303645,51.37991050000001
20250920-093757.pb,1758361077,207528,795.4474,43,0,6.630411333333332,51.379848499999994
20250920-093757.pb,1758361077,207778,795.4474,49,0,6.630411333333332,51.379848499999994
20250920-093757.pb,1758361077,209779,802.9129,50,0,6.630458000000001,51.37978799999999
20250920-093757.pb,1758361077,209869,802.9129,50,0,6.630458000000001,51.37978799999999
20250920-093757.pb,1758361077,211740,810.3153,50,0,6.630503166666667,51.37972766666667
20250920-093757.pb,1758361077,213741,817.5564,43,0,6.630546333333332,51.379668333333335
20250920-093757.pb,1758361077,214099,819.2363,43,0,6.630556666666666,51.37965466666666
20250920-093757.pb,1758361077,216108,826.88684,35,0,6.630602333333333,51.379592
20250920-093757.pb,1758361077,216238,826.88684,35,0,6.630602333333333,51.379592
20250920-093757.pb,1758361077,218246,834.4122,28,0,6.630647166666667,51.379530333333335
20250920-093757.pb,1758361077,218426,835.7942,28,0,6.630654833333334,51.379518833333336
20250920-093757.pb,1758361077,220430,843.08606,28,0,6.630700166666666,51.37945966666666
20250920-093757.pb,1758361077,220610,843.08606,28,0,6.630700166666666,51.37945966666666
20250920-093757.pb,1758361077,222612,850.2935,28,0,6.630743833333334,51.37940083333333
20250920-093757.pb,1758361077,222832,850.2935,28,0,6.630743833333334,51.37940083333333
20250920-093757.pb,1758361077,224742,857.61475,28,0,6.630786333333333,51.379340500000005
20250920-093757.pb,1758361077,226742,864.5449,28,0,6.630825833333334,51.37928316666667
20250920-093757.pb,1758361077,226923,866.1996,28,0,6.630835333333333,51.37926949999999
20250920-093757.pb,1758361077,228932,871.3913,28,0,6.6308636666666665,51.37922616666666
20250920-093757.pb,1758361077,229262,873.3197,28,0,6.630874500000001,51.37921016666666
20250920-093757.pb,1758361077,231262,880.61005,28,0,6.6309165000000005,51.379149999999996
20250920-093757.pb,1758361077,231441,882.00134,28,0,6.630925,51.37913866666666
20250920-093757.pb,1758361077,233333,887.5395,28,0,6.630958666666667,51.379093499999996
20250920-093757.pb,1758361077,235342,894.4269,28,0,6.631,51.37903716666666
20250920-093757.pb,1758361077,235682,896.2223,28,0,6.631010833333333,51.379022500000005
20250920-093757.pb,1758361077,237090,901.3246,31,0,6.631041666666666,51.37898083333333
20250920-093757.pb,1758361077,237909,903.4372,35,0,6.631054166666667,51.37896349999999
20250920-093757.pb,1758361077,239842,910.2625,35,0,6.631094,51.37890733333334
20250920-093757.pb,1758361077,240100,911.83057,40,0,6.631102833333333,51.37889433333333
20250920-093757.pb,1758361077,242100,918.921,42,0,6.631147,51.37883683333333
20250920-093757.pb,1758361077,242480,920.25574,42,0,6.6311558333333345,51.37882616666668
20250920-093757.pb,1758361077,244470,927.09265,41,0,6.631199333333332,51.37877100000001
20250920-093757.pb,1758361077,246349,932.4731,36,0,6.631233833333333,51.37872766666666
20250920-093757.pb,1758361077,248351,938.9479,36,0,6.631275833333333,51.37867566666667
20250920-093757.pb,1758361077,248575,940.8004,34,0,6.6312880000000005,51.378660833333335
20250920-093757.pb,1758361077,250580,947.74744,34,0,6.631331833333333,51.37860466666666
20250920-093757.pb,1758361077,250800,947.74744,27,0,6.631331833333333,51.37860466666666
20250920-093757.pb,1758361077,252801,954.4352,27,0,6.631373166666666,51.37855033333334
20250920-093757.pb,1758361077,253340,956.32263,27,0,6.631384833333334,51.37853499999999
20250920-093757.pb,1758361077,255232,963.3544,27,0,6.631428166666666,51.378477833333335
20250920-093757.pb,1758361077,257232,970.2145,27,0,6.631471333333334,51.37842233333334
20250920-093757.pb,1758361077,257633,971.81287,27,0,6.631481166666667,51.37840933333334
20250920-093757.pb,1758361077,259633,979.13434,27,0,6.631527999999999,51.37835033333334
20250920-093757.pb,1758361077,259643,979.13434,27,0,6.631527999999999,51.37835033333334
20250920-093757.pb,1758361077,259877,979.13434,33,0,6.631527999999999,51.37835033333334
20250920-093757.pb,1758361077,261879,986.2001,34,0,6.6315729999999995,51.37829333333334
20250920-093757.pb,1758361077,262091,987.7435,34,0,6.631582666666667,51.378280833333335
20250920-093757.pb,1758361077,263934,995.1931,34,0,6.631629333333333,51.3782205
20250920-093757.pb,1758361077,264300,995.1931,34,0,6.631629333333333,51.3782205
20250920-093757.pb,1758361077,265384,1000.35956,34,0,6.631663333333334,51.37817916666666
20250920-094249.pb,1758361369,0,0.0,0,0,6.6319695,51.377759166666664
20250920-094249.pb,1758361369,1532,1.4759077,0,0,6.631978,51.377747
20250920-094249.pb,1758361369,3532,4.370008,0,0,6.6319935,51.37772283333334
20250920-094249.pb,1758361369,3954,5.028011,19,0,6.631996999999999,51.37771733333334
20250920-094249.pb,1758361369,4060,5.028011,19,0,6.631996999999999,51.37771733333334
20250920-094249.pb,1758361369,6061,7.5659714,19,0,6.632010000000001,51.377696
20250920-094249.pb,1758361369,7389,9.260454,18,0,6.632020333333332,51.377682166666666
20250920-094249.pb,1758361369,7953,10.340708,18,0,6.632026833333333,51.37767333333333
20250920-094249.pb,1758361369,9961,13.632098,18,0,6.632049499999999,51.377647333333336
20250920-094249.pb,1758361369,10751,14.553311,18,0,6.632056166666667,51.377640166666666
20250920-094249.pb,1758361369,11495,15.789919,18,0,6.6320635,51.377629999999996
20250920-094249.pb,1758361369,13495,19.281994,18,0,6.6320905,51.3776035
20250920-094249.pb,1758361369,14505,21.106651,16,0,6.632106666666665,51.3775905
20250920-094249.pb,1758361369,14611,21.106651,16,0,6.632106666666665,51.3775905
20250920-094249.pb,1758361369,16611,24.491522,16,0,6.632136666666666,51.37756649999999
20250920-094249.pb,1758361369,17545,26.58147,0,0,6.6321555000000005,51.377551833333335
20250920-094249.pb,1758361369,18571,28.196533,16,0,6.632171,51.377541
20250920-094249.pb,1758361369,20494,32.02005,16,0,6.632204833333333,51.377513833333325
20250920-094249.pb,1758361369,22505,35.37749,0,0,6.632233833333333,51.37748966666666
20250920-094249.pb,1758361369,23965,37.37435,0,0,6.632251166666666,51.37747533333333
20250920-094249.pb,1758361369,25971,38.983437,0,0,6.6322668333333334,51.377464666666675
20250920-094249.pb,1758361369,27972,40.920383,0,0,6.6322868333333345,51.3774525
20250920-094249.pb,1758361369,29973,41.51094,0,0,6.632292166666668,51.37744833333333
20250920-094249.pb,1758361369,30533,41.762062,0,0,6.632295166666667,51.377447
20250920-094249.pb,1758361369,32477,42.390293,0,0,6.632303666666667,51.37744433333334
20250920-094249.pb,1758361369,34023,43.19439,21,0,6.632315,51.37744283333333
20250920-094249.pb,1758361369,36032,44.444565,23,0,6.632333166666666,51.37744283333333
20250920-094249.pb,1758361369,37133,45.214344,23,0,6.632344333333333,51.3774435
20250920-094249.pb,1758361369,38153,46.058018,24,0,6.632356499999999,51.377445
20250920-094249.pb,1758361369,39507,47.425755,24,0,6.632375999999999,51.37744783333333
20250920-094249.pb,1758361369,40544,48.316227,25,0,6.632387999999999,51.37745066666666
20250920-094249.pb,1758361369,42552,50.63458,26,0,6.6324181666666675,51.37745966666667
20250920-094249.pb,1758361369,42753,50.63458,26,0,6.6324181666666675,51.37745966666667
20250920-094249.pb,1758361369,44507,52.984673,26,0,6.632446833333334,51.37747116666666
20250920-094249.pb,1758361369,45123,53.54789,26,0,6.632453166666666,51.37747433333334
20250920-094249.pb,1758361369,47125,56.18869,26,0,6.632482,51.37748983333333
20250920-094249.pb,1758361369,47385,56.18869,26,0,6.632482,51.37748983333333
20250920-094249.pb,1758361369,48527,58.084988,26,0,6.632500499999999,51.377502500000006
20250920-094249.pb,1758361369,50042,60.196926,25,0,6.632519833333333,51.377517166666664
20250920-094249.pb,1758361369,51949,63.12165,25,0,6.632543833333333,51.37753883333333
20250920-094249.pb,1758361369,52309,63.12165,25,0,6.632543833333333,51.37753883333333
20250920-094249.pb,1758361369,54313,65.99911,25,0,6.632562833333333,51.377561833333324
20250920-094249.pb,1758361369,55487,68.13363,0,0,6.632573833333334,51.37757983333333
20250920-094249.pb,1758361369,56742,69.41594,20,0,6.632580166666666,51.37759066666668
20250920-094249.pb,1758361369,58745,72.64521,20,0,6.632592666666667,51.37761866666666
20250920-094249.pb,1758361369,58949,73.28875,20,0,6.632594666666667,51.37762433333334
20250920-094249.pb,1758361369,59032,73.28875,20,0,6.632594666666667,51.37762433333334
20250920-094249.pb,1758361369,61033,76.5755,20,0,6.632600500000001,51.37765366666666
20250920-094249.pb,1758361369,62072,78.134,19,0,6.632602000000001,51.37766766666667
20250920-094249.pb,1758361369,62497,78.98911,19,0,6.6326030000000005,51.377675333333336
20250920-094249.pb,1758361369,64506,82.82926,22,0,6.632600500000001,51.377709833333334
20250920-094249.pb,1758361369,65233,83.514366,22,0,6.632600500000001,51.37771599999999
20250920-094249.pb,1758361369,65497,84.36955,22,0,6.632599333333333,51.37772366666666
20250920-094249.pb,1758361369,67504,87.17268,0,0,6.632591000000001,51.37774833333333
20250920-094249.pb,1758361369,68507,89.8619,19,0,6.632580666666667,51.37777166666667
20250920-094249.pb,1758361369,68588,89.8619,19,0,6.632580666666667,51.37777166666667
20250920-094249.pb,1758361369,70594,93.73539,19,0,6.632566333333333,51.37780533333333
20250920-094249.pb,1758361369,70977,94.95024,0,0,6.632562500000001,51.377816
20250920-094249.pb,1758361369,71388,94.95024,18,0,6.632562500000001,51.377816
20250920-094249.pb,1758361369,73393,98.99201,18,0,6.632548833333334,51.37785133333333
20250920-094249.pb,1758361369,73497,100.23632,18,0,6.632544333333334,51.37786216666667
20250920-094249.pb,1758361369,74516,102.748566,18,0,6.632537333333333,51.377884333333334
20250920-094249.pb,1758361369,75959,106.31971,18,0,6.632523666666667,51.37791533333334
20250920-094249.pb,1758361369,77972,111.66438,0,0,6.632501333333333,51.37796133333333
20250920-094249.pb,1758361369,78664,113.009224,17,0,6.632495333333333,51.377972833333324
20250920-094249.pb,1758361369,80489,117.75567,17,0,6.632472166666668,51.378012999999996
20250920-094249.pb,1758361369,81964,121.66983,16,0,6.632451833333333,51.37804583333333
20250920-094249.pb,1758361369,82949,123.97066,16,0,6.632439333333334,51.378065
20250920-094249.pb,1758361369,84962,129.57988,0,0,6.632405,51.378110666666664
20250920-094249.pb,1758361369,85499,130.73685,18,0,6.632398833333333,51.37812033333333
20250920-094249.pb,1758361369,86952,134.87216,18,0,6.632374666666667,51.378154333333335
20250920-094249.pb,1758361369,88961,140.4871,0,0,6.6323425,51.378200666666665
20250920-094249.pb,1758361369,89389,140.4871,16,0,6.6323425,51.378200666666665
20250920-094249.pb,1758361369,90972,145.54506,16,0,6.632311499999999,51.37824183333334
20250920-094249.pb,1758361369,92961,151.14201,15,0,6.632278166666667,51.378287666666665
20250920-094249.pb,1758361369,93037,151.14201,15,0,6.632278166666667,51.378287666666665
20250920-094249.pb,1758361369,94962,156.65236,15,0,6.632245499999999,51.378332833333324
20250920-094249.pb,1758361369,96952,161.95096,0,0,6.632213166666666,51.378375999999996
20250920-094249.pb,1758361369,98963,166.50085,0,0,6.632186333333334,51.37841333333334
20250920-094249.pb,1758361369,99513,167.57051,0,0,6.632180833333333,51.37842233333334
20250920-094249.pb,1758361369,101519,171.48009,0,0,6.632160000000001,51.378455
20250920-094249.pb,1758361369,102493,173.29962,0,0,6.632150833333332,51.37847033333334
20250920-094249.pb,1758361369,104502,176.6513,0,0,6.632131666666667,51.37849800000001
20250920-094249.pb,1758361369,105944,178.94725,0,0,6.6321175,51.37851666666667
20250920-094249.pb,1758361369,107691,181.16061,0,0,6.632103333333333,51.378534499999994
20250920-094249.pb,1758361369,109691,183.94565,0,0,6.632085166666667,51.37855683333334
20250920-094249.pb,1758361369,109965,184.61456,0,0,6.632079666666668,51.378561833333336
20250920-094249.pb,1758361369,111971,187.10269,0,0,6.6320611666666665,51.378581000000004
20250920-094249.pb,1758361369,113973,189.39037,0,0,6.632043833333334,51.378598499999995
20250920-094249.pb,1758361369,114487,190.02632,0,0,6.6320385,51.37860316666667
20250920-094249.pb,1758361369,115593,191.09372,8,0,6.632029999999999,51.378611166666666
20250920-094249.pb,1758361369,117593,193.74344,8,0,6.632007666666667,51.37863049999999
20250920-094249.pb,1758361369,118977,195.61429,0,0,6.631990833333333,51.37864366666666
20250920-094249.pb,1758361369,120983,197.95029,0,0,6.631969999999999,51.37866016666667
20250920-094249.pb,1758361369,122983,200.33063,0,0,6.6319495,51.37867733333333
20250920-094249.pb,1758361369,123497,200.8796,0,0,6.631944166666667,51.37868100000001
20250920-094249.pb,1758361369,125505,202.51231,0,0,6.631927999999999,51.37869166666666
20250920-094249.pb,1758361369,127509,205.38275,0,0,6.6319,51.37871066666666
20250920-094249.pb,1758361369,127555,205.38275,0,0,6.6319,51.37871066666666
20250920-094249.pb,1758361369,127959,206.04753,0,0,6.6318928333333345,51.378714666666674
20250920-094249.pb,1758361369,129962,208.86487,0,0,6.631858999999999,51.37872866666667
20250920-094249.pb,1758361369,131948,211.36624,0,0,6.631827500000001,51.37873966666666
20250920-094249.pb,1758361369,133952,213.7837,0,0,6.631797000000001,51.37875016666667
20250920-094249.pb,1758361369,135961,216.26324,0,0,6.631767166666666,51.37876249999999
20250920-094249.pb,1758361369,136511,216.93015,0,0,6.631759333333334,51.378766
20250920-094249.pb,1758361369,138518,218.9343,0,0,6.631736666666666,51.378777166666666
20250920-094249.pb,1758361369,140522,222.61734,0,0,6.631699833333332,51.37880116666667
20250920-094249.pb,1758361369,142528,225.76497,0,0,6.631672666666667,51.378823833333335
20250920-094249.pb,1758361369,143952,228.10997,0,0,6.631656500000001,51.378842500000005
20250920-094249.pb,1758361369,145964,230.946,0,0,6.631640000000001,51.378865833333336
20250920-094249.pb,1758361369,147974,233.58987,0,0,6.631626166666666,51.378888
20250920-094249.pb,1758361369,148762,234.14479,0,0,6.631623333333333,51.37889266666666
20250920-094249.pb,1758361369,150762,237.0933,0,0,6.631609166666667,51.378917666666666
20250920-094249.pb,1758361369,151486,238.62582,0,0,6.631601833333334,51.37893066666667
20250920-094249.pb,1758361369,152869,240.3098,13,0,6.631594,51.37894500000001
20250920-094249.pb,1758361369,154486,243.62892,13,0,6.631578166666666,51.378973166666675
20250920-094249.pb,1758361369,156409,246.75647,15,0,6.631562333333333,51.37899949999999
20250920-094249.pb,1758361369,157504,249.5845,15,0,6.6315488333333334,51.379023499999995
20250920-094249.pb,1758361369,159496,254.76422,17,0,6.6315195,51.379066333333334
20250920-094249.pb,1758361369,159690,254.76422,17,0,6.6315195,51.379066333333334
20250920-094249.pb,1758361369,161694,259.59082,17,0,6.631490666666667,51.37910583333334
20250920-094249.pb,1758361369,161958,260.88837,17,0,6.631482500000001,51.37911633333333
20250920-094249.pb,1758361369,163711,264.5569,17,0,6.631458833333333,51.37914583333333
20250920-094249.pb,1758361369,164498,266.80682,17,0,6.6314435000000005,51.37916366666666
20250920-094249.pb,1758361369,166498,272.23004,0,0,6.631405166666667,51.37920616666667
20250920-094249.pb,1758361369,167135,273.54877,16,0,6.631396333333333,51.379216666666665
20250920-094249.pb,1758361369,168500,277.2407,16,0,6.631369000000001,51.37924516666667
20250920-094249.pb,1758361369,170408,281.5504,18,0,6.631335166666666,51.37927766666667
20250920-094249.pb,1758361369,170511,282.61777,18,0,6.631326666666666,51.37928566666666
20250920-094249.pb,1758361369,172495,288.46124,18,0,6.631274333333333,51.37932683333334
20250920-094249.pb,1758361369,173091,289.84402,19,0,6.6312611666666665,51.37933616666666
20250920-094249.pb,1758361369,174485,293.90762,19,0,6.631220833333333,51.37936266666667
20250920-094249.pb,1758361369,176091,298.46326,20,0,6.631173166666668,51.37939083333334
20250920-094249.pb,1758361369,176495,299.5864,20,0,6.6311615,51.37939783333333
20250920-094249.pb,1758361369,178505,305.73965,20,0,6.631094166666666,51.37943383333333
20250920-094249.pb,1758361369,179461,307.38162,20,0,6.631075833333334,51.37944316666667
20250920-094249.pb,1758361369,180565,311.32562,20,0,6.631030833333334,51.37946483333334
20250920-094249.pb,1758361369,182495,316.8698,0,0,6.6309631666666675,51.379491333333334
20250920-094249.pb,1758361369,183391,318.23447,17,0,6.630946166666666,51.37949749999999
20250920-094249.pb,1758361369,184965,323.05896,17,0,6.6308853333333335,51.379518499999996
20250920-094249.pb,1758361369,186954,328.08582,0,0,6.6308213333333335,51.37953966666667
20250920-094249.pb,1758361369,187781,329.2987,14,0,6.630805666666667,51.3795445
20250920-094249.pb,1758361369,189519,333.88998,14,0,6.630745999999999,51.379562333333325
20250920-094249.pb,1758361369,191497,337.52563,15,0,6.630697166666666,51.379574166666664
20250920-094249.pb,1758361369,191971,339.71863,15,0,6.630667833333333,51.37958149999999
20250920-094249.pb,1758361369,193950,345.11844,18,0,6.630593333333334,51.37959550000001
20250920-094249.pb,1758361369,194459,345.11844,18,0,6.630593333333334,51.37959550000001
20250920-094249.pb,1758361369,196459,350.05878,18,0,6.630524166666667,51.379605999999995
20250920-094249.pb,1758361369,196503,351.4877,18,0,6.630503833333334,51.37960816666667
20250920-094249.pb,1758361369,197539,353.83066,19,0,6.6304704999999995,51.379611499999996
20250920-094249.pb,1758361369,198563,356.5107,19,0,6.630432333333332,51.37961516666666
20250920-094249.pb,1758361369,200535,361.71265,0,0,6.630357999999999,51.37962116666666
20250920-094249.pb,1758361369,202541,366.10577,15,0,6.630294999999999,51.379625000000004
20250920-094249.pb,1758361369,202711,366.10577,15,0,6.630294999999999,51.379625000000004
20250920-094249.pb,1758361369,202965,367.19296,15,0,6.6302795,51.37962649999999
20250920-094249.pb,1758361369,204971,372.10934,15,0,6.6302086666666655,51.379627
20250920-094249.pb,1758361369,205152,372.10934,15,0,6.6302086666666655,51.379627
20250920-094249.pb,1758361369,205475,372.9892,15,0,6.630196000000001,51.3796275
20250920-094249.pb,1758361369,207481,376.70786,15,0,6.6301425,51.37962566666667
20250920-094249.pb,1758361369,207955,379.1346,0,0,6.630107666666667,51.379623666666674
20250920-094249.pb,1758361369,209222,381.35333,18,0,6.630075833333333,51.37962183333334
20250920-094249.pb,1758361369,210495,384.6946,18,0,6.6300281666666665,51.379617499999995
20250920-094249.pb,1758361369,212501,388.0615,0,0,6.629981166666666,51.37961
20250920-094249.pb,1758361369,212964,390.17398,15,0,6.629951333333334,51.37960616666666
20250920-094249.pb,1758361369,213078,390.17398,15,0,6.629951333333334,51.37960616666666
20250920-094249.pb,1758361369,215085,394.30188,15,0,6.629893499999999,51.3795975
