filename,startTime,delta,strokerate,heartrate,distance
Omar_20250516-154119.pb,1747410079,0,0.011890437708980024,0.14122124531346095,0.25629915070083525
Omar_20250516-154119.pb,1747410079,2008,0.0075396251777629375,0.0,0.0804018808532617
Omar_20250516-154119.pb,1747410079,3018,0.0,0.12401645566761768,0.1211744027905714
Omar_20250516-154119.pb,1747410079,4698,0.26758256450444234,0.0,0.14703573211551865
Omar_20250516-154119.pb,1747410079,6408,0.07432290039673939,0.0,0.01682615213279331
Omar_20250516-154119.pb,1747410079,8118,0.33756243653783524,0.0015348550240801635,0.0
Omar_20250516-154119.pb,1747410079,10118,0.1307641045459671,0.0,0.10149856346227759
Omar_20250516-154119.pb,1747410079,12118,0.2698492264113046,0.026042951113081938,0.00640079636525789
Omar_20250516-154119.pb,1747410079,13008,0.24351086996789423,0.13782528523937082,0.09422904958827444
Omar_20250516-154119.pb,1747410079,14488,0.1874796494551315,0.0,0.0
Omar_20250516-154119.pb,1747410079,16490,0.07394372637486943,0.020248571863699844,0.19346115449779477
Omar_20250516-154153.pb,1747410113,0,0.033409204343741096,0.25998148416555916,0.09733645146969508
Omar_20250516-154153.pb,1747410113,2003,0.0,0.2773166097525769,0.0049419095706425865
Omar_20250516-155815.pb,1747411095,0,0.08300080847674932,0.2696890933474289,0.01514490778924605
Omar_20250516-155815.pb,1747411095,1618,0.06669836823683555,0.31463094556821863,0.040142181207394045
Omar_20250516-155815.pb,1747411095,3117,0.15454771790644983,0.46830525256165156,0.04478726374216292
Omar_20250530-073626.pb,1748590586,0,0.10624279456610639,0.5283553729696931,0.09021898222001634
Omar_20250530-073626.pb,1748590586,1239,0.3794177333140003,0.40713710110636603,0.0
Omar_20250530-073626.pb,1748590586,1811,0.6325065204309291,0.4249086837055224,0.1447537764602846
Omar_20250530-073626.pb,1748590586,2469,0.5816408396155599,0.5830945003093482,0.21246870797117548
Omar_20250530-073626.pb,1748590586,3609,0.8239926353776242,0.3143237172160904,0.029512206818189
