filename,startTime,delta,strokerate,heartrate,distance
Greta_20250516-154119.pb,1747410079,0,0.0,0.08121754804421157,0.12553904730064067
Greta_20250516-154119.pb,1747410079,2008,0.11893593988647154,0.17473450955077474,0.0
Greta_20250516-154119.pb,1747410079,3018,0.27866608099226714,0.005448510989510044,0.04054585029279273
Greta_20250516-154119.pb,1747410079,4698,0.32209168523460197,0.0,0.0
Greta_20250516-154119.pb,1747410079,6408,0.1332566478101151,0.0,0.0
Greta_20250516-154119.pb,1747410079,8118,0.18119955263027515,0.011117803893817068,0.047142053603919085
Greta_20250516-154119.pb,1747410079,10118,0.22694894113002764,0.0,0.045558586359829005
Greta_20250516-154119.pb,1747410079,12118,0.10218112853789005,0.03320583434746627,0.04229735504549987
Greta_20250516-154119.pb,1747410079,13008,0.232166765103404,0.0,0.0
Greta_20250516-154119.pb,1747410079,14488,0.04895849225515978,0.034278448357165106,0.04274027498604951
Greta_20250516-154119.pb,1747410079,16490,0.24772604163732084,0.17096207865203483,0.0034851968960179468
Greta_20250516-154153.pb,1747410113,0,0.14052918907981582,0.0,0.0
Greta_20250516-154153.pb,1747410113,2003,0.0,0.11835158219835873,0.0
Greta_20250516-155815.pb,1747411095,0,0.31240552149576994,0.2471467317718976,0.09736636627976969
Greta_20250516-155815.pb,1747411095,1618,0.0,0.3599286915839876,0.0
Greta_20250516-155815.pb,1747411095,3117,0.11186522990083243,0.45111435508214265,0.0
Greta_20250530-073626.pb,1748590586,0,0.2078907606897456,0.6237373744864319,0.006131328264346191
Greta_20250530-073626.pb,1748590586,1239,0.4883455274879463,0.7097555974351897,0.0
Greta_20250530-073626.pb,1748590586,1811,0.6456848683237123,0.48497477619653195,0.0
Greta_20250530-073626.pb,1748590586,2469,0.6400199342470785,0.5812893974367461,0.0
Greta_20250530-073626.pb,1748590586,3609,0.836387316257057,0.5077594689559964,0.09144670531392039
Greta_20250530-073626.pb,1748590586,4751,0.6862112660783161,0.37723925675760095,0.049828768274568135
Greta_20250530-073626.pb,1748590586,5931,0.6470011123768417,0.42507347237307064,0.0
Greta_20250530-073626.pb,1748590586,7090,0.46947681363365557,0.59198785624655,0.0
Greta_20250530-073626.pb,1748590586,8199,0.5281821608842,0.5039089900223929,0.1371590575824519
Greta_20250530-073626.pb,1748590586,10199,0.3379353566537269,0.5671134179967579,0.0
Greta_20250530-073626.pb,1748590586,12208,0.21399139996429703,0.6848166244781412,0.0773959089116871
Greta_20250530-073626.pb,1748590586,14208,0.09284954953587408,0.6632589067366603,0.024576903962451335
Greta_20250530-073626.pb,1748590586,16208,0.09849695437966037,0.5601670243099427,0.0
Greta_20250530-073626.pb,1748590586,18209,0.19855883988763456,0.6105262564587123,0.0
Greta_20250530-073626.pb,1748590586,18598,0.09952496871074273,0.5867076678408675,0.0
Greta_20250530-073626.pb,1748590586,19788,0.23477511922199634,0.5977197529062915,0.07542536155494273
Greta_20250530-073626.pb,1748590586,21792,0.2830157154549142,0.4513031879932645,0.04815365909271669
Greta_20250530-073626.pb,1748590586,22970,0.43828983710602365,0.5643321714771702,0.04657315163366665
Greta_20250530-073626.pb,1748590586,24974,0.33385137798332387,0.432238147318624,0.012418343019869323
Greta_20250530-073626.pb,1748590586,25129,0.21987194148477252,0.5783752469429189,0.0077288695792546045
Greta_20250530-073626.pb,1748590586,27132,0.009786530853994446,0.7706620254133538,0.07783245483894846
Greta_20250530-073626.pb,1748590586,29132,0.11902675433951874,0.6595933896169666,0.058337565401700445
Greta_20250530-073626.pb,1748590586,31138,0.0710260443627776,0.6299843807308798,0.14332241764814693
Greta_20250530-073626.pb,1748590586,33139,0.0,0.5518705537722799,0.0
Greta_20250530-073626.pb,1748590586,35139,0.0,0.7414101766520698,0.0
Greta_20250530-073626.pb,1748590586,37139,0.27333647353603086,0.6382182732368209,0.21090903190205906
Greta_20250530-073626.pb,1748590586,37580,0.21534006305573436,0.6950212332019466,0.0
Greta_20250530-073626.pb,1748590586,38682,0.30070499417068264,0.7182532247457843,0.09880710979844427
Greta_20250530-073626.pb,1748590586,40361,0.5599815777389014,0.42674246150368733,0.06895469500045986
Greta_20250530-073626.pb,1748590586,41130,0.5399178283557471,0.598119236601496,0.21503604643393484
Greta_20250530-073626.pb,1748590586,41912,0.42385840432743443,0.5906396516788269,0.11748549648654132
Greta_20250530-073626.pb,1748590586,42630,0.5921840523983816,0.6107921401151196,0.023090962869129476
Greta_20250530-073626.pb,1748590586,43301,0.7082874991825733,0.508048788075221,0.00858288589696506
Greta_20250530-073626.pb,1748590586,44058,0.47548643991578776,0.7215900415932063,0.10668657958109803
Greta_20250530-073626.pb,1748590586,44670,0.6479893397223305,0.5717302694831833,0.008842321317310775
Greta_20250530-073626.pb,1748590586,45091,0.5059893318696024,0.6049001911650462,0.0
Greta_20250530-073626.pb,1748590586,45464,0.7566502366901653,0.35539876993140773,0.0
Greta_20250530-073626.pb,1748590586,46080,0.5919009640741679,0.5147339383433875,0.0
Greta_20250530-073626.pb,1748590586,48080,0.3873038036668106,0.8332819110037786,0.19132891958620682
Greta_20250530-073626.pb,1748590586,50080,0.34942589231584903,0.6557534346712902,0.03746131138764845
Greta_20250530-073626.pb,1748590586,52082,0.11407347930861828,0.5698182445537155,0.027851268017328533
Greta_20250530-073626.pb,1748590586,54082,0.017956857479030423,0.7191975797110582,0.18185116697827106
Greta_20250530-073626.pb,1748590586,56089,0.0,0.6928259344615545,0.0
Greta_20250530-073626.pb,1748590586,58099,0.23270059933368792,0.47464889193248444,0.1120782376195652
Greta_20250530-073626.pb,1748590586,60050,0.15134651721928777,0.6589449191838205,0.11925264754814133
Greta_20250530-073626.pb,1748590586,60649,0.6196725887508179,0.5718362648798705,0.04040198535157726
Greta_20250530-073626.pb,1748590586,61800,0.4631863575165675,0.5019773079193012,0.16467904930813476
Greta_20250530-073626.pb,1748590586,62360,0.8482832986626723,0.6826237709115881,0.24092337930448032
Greta_20250530-073626.pb,1748590586,62831,0.7239963980883509,0.476930237288571,0.033161693515951746
Greta_20250530-073626.pb,1748590586,63511,0.7707973896708723,0.6128527310330005,0.07941734916645883
Greta_20250530-073626.pb,1748590586,64111,0.8923610016585017,0.7092690690300519,0.07550212938848544
Greta_20250530-073626.pb,1748590586,64642,0.7084277380072193,0.7223458661388521,0.11548225193985216
Greta_20250530-073626.pb,1748590586,65238,0.8307399548027302,0.6208027887965134,0.0
Greta_20250530-073626.pb,1748590586,66359,0.9094914697635479,0.7945252807014217,0.0
Greta_20250530-073626.pb,1748590586,66902,0.5730359165800982,0.6830916408578257,0.01894090214495892
Greta_20250530-073626.pb,1748590586,67522,0.7552346560123934,0.6501258895075702,0.0629884053034196
Greta_20250530-073626.pb,1748590586,68672,0.8763073417636311,0.5960329075077897,0.22020716196998288
Greta_20250530-073626.pb,1748590586,69208,0.786464673040639,0.5300510667976932,0.0
Greta_20250530-073626.pb,1748590586,69810,0.7872089231456756,0.6925766373843545,0.0
Greta_20250530-073626.pb,1748590586,70368,0.9162728268571119,0.47438997677469363,0.10045062914088124
Greta_20250530-073626.pb,1748590586,70993,0.7873878000019497,0.6735384381430609,0.16815822976230557
Greta_20250530-073626.pb,1748590586,72110,0.8896772272884159,0.595708453967062,0.0
Greta_20250530-073626.pb,1748590586,73202,0.9653001601985349,0.6622546410635706,0.0
Greta_20250530-073626.pb,1748590586,73780,0.7255852589077516,0.5582648894547212,0.12151637297770486
Greta_20250530-073626.pb,1748590586,74398,0.8126077357967847,0.7779436269922526,0.0
Greta_20250530-073626.pb,1748590586,74981,0.594145644269358,0.5621676813714906,0.23110766984838202
Greta_20250530-073626.pb,1748590586,76108,0.6938155724914594,0.6431461724042615,0.0
Greta_20250530-073626.pb,1748590586,77800,0.6562807885916354,0.5825842675387505,0.11285247978695306
Greta_20250530-073626.pb,1748590586,78983,0.5560386619208529,0.484820554518843,0.10732422496647834
Greta_20250530-073626.pb,1748590586,80101,0.6398369154408641,0.7101253990701734,0.049785869221456516
Greta_20250530-073626.pb,1748590586,82108,0.5090801183557381,0.6937762745297225,0.010840193695009881
Greta_20250530-073626.pb,1748590586,83542,0.4201591635852434,0.7071156434936648,0.0
Greta_20250530-073626.pb,1748590586,84649,0.30961263801418815,0.7020396366964698,0.0
Greta_20250530-073626.pb,1748590586,85791,0.39507324769569657,0.5889857786587185,0.0
Greta_20250530-073626.pb,1748590586,86369,0.299274413780577,0.6225417848937045,0.025190158456788975
Greta_20250530-073626.pb,1748590586,86989,0.3911149716164832,0.6198674972127741,0.012770732757778062
Greta_20250530-073626.pb,1748590586,88129,0.41667633005299853,0.6323828641351189,0.0
Greta_20250530-073626.pb,1748590586,89211,0.5921762320989636,0.6317844689609773,0.07961972537700823
Greta_20250530-073626.pb,1748590586,90380,0.4616322985491075,0.5644691595965501,0.0
Greta_20250530-073626.pb,1748590586,90982,0.47061653447139296,0.919278648811759,0.17633790304817507
Greta_20250530-073626.pb,1748590586,91572,0.4597401034885766,0.7176645914324252,0.09624785106473172
Greta_20250530-073626.pb,1748590586,92652,0.6479151649015349,0.5606946755625585,0.14645005234136843
Greta_20250530-073626.pb,1748590586,93100,0.5502961242721902,0.7499054350031513,0.0
Greta_20250530-073626.pb,1748590586,95102,0.34954222166021265,0.6563729985789464,0.0
Greta_20250530-073626.pb,1748590586,97102,0.4035406444926148,0.6192293622252499,0.08390552002987836
Greta_20250530-073626.pb,1748590586,97711,0.3250700206369732,0.6196897408532022,0.09686870687424715
Greta_20250530-073626.pb,1748590586,98309,0.48301145579953475,0.5925876721578432,0.06890467293001132
Greta_20250530-073626.pb,1748590586,98688,0.20627307268334566,0.5134266239815145,0.06957548928481484
Greta_20250530-073626.pb,1748590586,100690,0.1942523424926729,0.7923292345413769,0.0
Greta_20250530-073626.pb,1748590586,102692,0.4216645165824889,0.539034211613626,0.14545452743036613
Greta_20250530-073626.pb,1748590586,104000,0.1352025153618663,0.7426367022203282,0.0
Greta_20250530-073626.pb,1748590586,106000,0.34890494256683624,0.647178169565029,0.17718410515438549
Greta_20250530-073626.pb,1748590586,106752,0.25497485740679027,0.6289991196673885,0.17453365016795436
Greta_20250530-073626.pb,1748590586,107309,0.4835560774457759,0.44544150771810487,0.01206589118290904
Greta_20250530-073626.pb,1748590586,108452,0.44520694834429053,0.337344654887965,0.051112250114924304
Greta_20250530-073626.pb,1748590586,109009,0.2830614726872867,0.6930395345118503,0.10556144679355745
Greta_20250530-073626.pb,1748590586,110628,0.34995374454763106,0.4807073749694536,0.07459532535292535
Greta_20250530-073626.pb,1748590586,112631,0.6442974933282573,0.5995793737485007,0.1361121814130244
Greta_20250530-073626.pb,1748590586,112831,0.5749662308570036,0.5606120006693335,0.0
Greta_20250530-073626.pb,1748590586,113380,0.45956559504887357,0.7742784838544148,0.05820550524366924
Greta_20250530-073626.pb,1748590586,114028,0.6977627057694598,0.6024862451759937,0.0
Greta_20250530-073626.pb,1748590586,116029,0.19400090866007652,0.5569334465511038,0.10435041397958329
Greta_20250530-073626.pb,1748590586,116259,0.36226836867056933,0.6324268413541086,0.0
Greta_20250530-073626.pb,1748590586,117982,0.5224583942529174,0.676016752712555,0.0
Greta_20250530-073626.pb,1748590586,119983,0.2697372639510238,0.46922174703062564,0.0
Greta_20250530-073626.pb,1748590586,121289,0.3992686924786874,0.6177939863823213,0.0
Greta_20250530-073626.pb,1748590586,121974,0.2942560722200296,0.7192961404011752,0.0
Greta_20250530-073626.pb,1748590586,123138,0.18478562756545783,0.6450798288347596,0.013158102363176587
Greta_20250530-073626.pb,1748590586,125139,0.28625714099160504,0.5495700581105358,0.0
Greta_20250530-073626.pb,1748590586,126480,0.25034475234537057,0.43961125998243367,0.0
Greta_20250530-073626.pb,1748590586,128148,0.17652443918508626,0.49324307433187325,0.05949550645451982
Greta_20250530-073626.pb,1748590586,128719,0.1935833093623025,0.49207693343281467,0.06724321243677356
Greta_20250530-073626.pb,1748590586,130729,0.3738691910400777,0.5558514162562221,0.20208738410931762
Greta_20250530-073626.pb,1748590586,132118,0.34517416086744085,0.49903177822708555,0.03474786201875172
Greta_20250530-073626.pb,1748590586,134118,0.09048543553899668,0.6266693268686079,0.0
Greta_20250530-073626.pb,1748590586,136124,0.0,0.546016561447343,0.1337773883780249
Greta_20250530-073626.pb,1748590586,138129,0.2714526133029694,0.5358043661683722,0.09298836683747409
Greta_20250530-073626.pb,1748590586,140129,0.0,0.39992951150671296,0.09352173051318435
Greta_20250530-073626.pb,1748590586,142129,0.06034748611866743,0.5406113324812872,0.09679990654335417
Greta_20250530-073626.pb,1748590586,144129,0.0,0.692719294565703,0.012807227088560295
Greta_20250530-073626.pb,1748590586,146139,0.09110218601419764,0.6769619563422478,0.09836524547874373
Greta_20250530-073626.pb,1748590586,148148,0.2832465325142035,0.4215013343440236,0.22415488619708132
Greta_20250530-073626.pb,1748590586,150148,0.03943880989253674,0.49132630715219894,0.0838172276186834
Greta_20250530-073626.pb,1748590586,152149,0.07782569098068358,0.6340327570174498,0.18862139391333577
Greta_20250530-073626.pb,1748590586,154159,0.09039491458453514,0.5258255913530101,0.0
Greta_20250530-073626.pb,1748590586,156169,0.0,0.6263817199695578,0.20423438291259488
Greta_20250530-073626.pb,1748590586,158169,0.0,0.46660612800492135,0.0
Greta_20250530-073626.pb,1748590586,160169,0.0,0.5582433143059735,0.06071847501401794
Greta_20250530-073626.pb,1748590586,162178,0.0,0.5459665092430744,0.07636443764333678
Greta_20250530-073626.pb,1748590586,164178,0.0,0.46463056290950694,0.025780132384182797
Greta_20250530-073626.pb,1748590586,166179,0.020485042197536336,0.478161833949796,0.03693110152302676
Greta_20250530-073626.pb,1748590586,168179,0.0,0.4231292925747637,0.2734227280230523
Greta_20250530-073626.pb,1748590586,170179,0.06119428958989629,0.6529864007432294,0.0
Greta_20250530-073626.pb,1748590586,172189,0.017785097985804844,0.5166187818963118,0.0
Greta_20250530-073626.pb,1748590586,174189,0.0,0.5551235445608027,0.105828785367998
Greta_20250530-073626.pb,1748590586,176199,0.20028783359230962,0.6903634051216891,0.0
Greta_20250530-073626.pb,1748590586,177879,0.031820699463609714,0.501895512635163,0.11862904996776963
Greta_20250530-073626.pb,1748590586,179550,0.030788966572899396,0.5730032387077567,0.14098806172581807
Greta_20250530-073626.pb,1748590586,180890,0.3456668476248023,0.7354877740275838,0.06568037859389364
Greta_20250530-073626.pb,1748590586,182031,0.19990297085728542,0.5904821845692101,0.0894543051520421
Greta_20250530-073626.pb,1748590586,184040,0.08002260144207018,0.6007221662359145,0.0
Greta_20250530-073626.pb,1748590586,186042,0.2909709159388053,0.6383751626972586,0.2679286219597874
Greta_20250530-073626.pb,1748590586,188042,0.1144714157949142,0.5336048603689151,0.09792870790386796
Greta_20250530-073626.pb,1748590586,190048,0.2222523846071507,0.5545101220229426,0.05512935897128437
Greta_20250530-073626.pb,1748590586,192049,0.0,0.770451896302102,0.09002893923423687
Greta_20250530-073626.pb,1748590586,194051,0.0,0.6507276765508377,0.0
Greta_20250530-073626.pb,1748590586,196060,0.0,0.7394353063963602,0.0
Greta_20250530-073626.pb,1748590586,198062,0.16991491586241475,0.7197587813928276,0.001070377825438014
Greta_20250530-073626.pb,1748590586,198460,0.10808101248780462,0.5039751040447159,0.10223806404544164
Greta_20250530-073626.pb,1748590586,200139,0.11250232094439336,0.6131903199101978,0.13142359410694082
Greta_20250530-073626.pb,1748590586,202142,0.0,0.5414731300410607,0.0
