filename,startTime,delta,distance,strokerate,heartrate,longitude,latitude
20250530-073626.pb,1748590586,154159,206.83476,0,102,6.979697435897436,50.94044871794871
20250530-073626.pb,1748590586,156169,207.8953,0,101,6.979825641025641,50.940512820512815
20250530-073626.pb,1748590586,158169,208.99655,0,101,6.979953846153846,50.94057692307692
20250530-073626.pb,1748590586,160169,210.07988,0,101,6.980082051282051,50.94064102564102
20250530-073626.pb,1748590586,162178,211.36337,0,100,6.980210256410256,50.940705128205124
20250530-073626.pb,1748590586,164178,212.51324,0,99,6.980338461538461,50.94076923076923
20250530-073626.pb,1748590586,166179,213.79913,0,99,6.980466666666667,50.94083333333333
20250530-073626.pb,1748590586,168179,215.15654,0,99,6.980594871794872,50.94089743589743
20250530-073626.pb,1748590586,170179,216.82814,0,99,6.980723076923077,50.940961538461536
20250530-073626.pb,1748590586,172189,218.21188,0,102,6.980851282051282,50.94102564102564
20250530-073626.pb,1748590586,174189,219.6356,0,102,6.9809794871794875,50.94108974358974
20250530-073626.pb,1748590586,176199,221.09267,0,100,6.981107692307693,50.941153846153846
20250530-073626.pb,1748590586,177879,222.2055,0,98,6.981235897435897,50.94121794871795
20250530-073626.pb,1748590586,179550,223.58745,35,98,6.981364102564102,50.94128205128205
20250530-073626.pb,1748590586,180890,224.54257,38,101,6.981492307692307,50.941346153846155
20250530-073626.pb,1748590586,182031,225.23131,35,102,6.981620512820513,50.94141025641025
20250530-073626.pb,1748590586,184040,226.36806,35,102,6.981748717948718,50.941474358974354
20250530-073626.pb,1748590586,186042,227.895,0,102,6.981876923076923,50.94153846153846
20250530-073626.pb,1748590586,188042,229.16568,0,102,6.982005128205128,50.94160256410256
20250530-073626.pb,1748590586,190048,230.38528,0,104,6.9821333333333335,50.94166666666666
20250530-073626.pb,1748590586,192049,231.98828,0,106,6.982261538461539,50.941730769230766
20250530-073626.pb,1748590586,194051,233.93832,0,107,6.982389743589744,50.94179487179487
20250530-073626.pb,1748590586,196060,235.35329,0,104,6.982517948717948,50.94185897435897
20250530-073626.pb,1748590586,198062,236.88118,0,102,6.9826461538461535,50.941923076923075
20250530-073626.pb,1748590586,198460,237.26433,0,102,6.982774358974359,50.94198717948718
20250530-073626.pb,1748590586,200139,238.42946,26,103,6.982902564102564,50.94205128205128
20250530-073626.pb,1748590586,202142,240.25276,26,106,6.983030769230769,50.942115384615384
20250530-073626.pb,1748590586,204148,242.07431,0,106,6.983158974358974,50.94217948717949
20250530-073626.pb,1748590586,206150,243.69177,0,103,6.98328717948718,50.94224358974359
20250530-073626.pb,1748590586,208152,244.94624,0,102,6.983415384615385,50.942307692307686
20250530-073626.pb,1748590586,210159,246.91196,0,102,6.98354358974359,50.94237179487179
20250530-073626.pb,1748590586,212160,249.17554,0,105,6.983671794871795,50.94243589743589
20250530-073626.pb,1748590586,212973,250.27574,0,105,6.9838,50.942499999999995
