filename,startTime,delta,strokerate,heartrate,distance
Lina_20250530-073626.pb,1748590586,5931,0.6542264228202926,0.5986705062689737,0.03175775013821205
Lina_20250530-073626.pb,1748590586,7090,0.4725822801863391,0.533092283169746,0.052091946415939464
Lina_20250530-073626.pb,1748590586,8199,0.45960544021684113,0.5788113521511582,0.022188755602134652
Lina_20250530-073626.pb,1748590586,10199,0.4043705250729005,0.42152864279494323,0.20944654468152635
Lina_20250530-073626.pb,1748590586,12208,0.13080211600738995,0.6350451798028051,0.0
Lina_20250530-073626.pb,1748590586,14208,0.15638989914549353,0.6404662817315795,0.0
Lina_20250530-073626.pb,1748590586,16208,0.002826199503906468,0.6098980885217549,0.14159832046162052
Lina_20250530-073626.pb,1748590586,18209,0.03796028723555653,0.6667116935845943,0.06970756861326707
Lina_20250530-073626.pb,1748590586,18598,0.33225122718653544,0.5942904674766797,0.0
Lina_20250530-073626.pb,1748590586,19788,0.2673703840458896,0.5140995901364595,0.018253714883036905
Lina_20250530-073626.pb,1748590586,21792,0.34306214655007866,0.48099754931189653,0.0
Lina_20250530-073626.pb,1748590586,22970,0.26677183806261984,0.6658763386473816,0.0
Lina_20250530-073626.pb,1748590586,24974,0.39045320215855084,0.7227285662338896,0.12836928727801403
Lina_20250530-073626.pb,1748590586,25129,0.06908885224771064,0.7684323998592191,0.03998087132270281
Lina_20250530-073626.pb,1748590586,27132,0.15805105539174255,0.4684612253914755,0.0
Lina_20250530-073626.pb,1748590586,29132,0.1442326603086492,0.547937762602159,0.07446369519402596
Lina_20250530-073626.pb,1748590586,31138,0.0986470103759449,0.6323523122428075,0.0
Lina_20250530-073626.pb,1748590586,33139,0.03429451922724415,0.5452517501656651,0.0
Lina_20250530-073626.pb,1748590586,35139,0.11128343995105223,0.48324186633286914,0.0
Lina_20250530-073626.pb,1748590586,37139,0.1366463092092466,0.5499571523135853,0.15225143105222247
Lina_20250530-073626.pb,1748590586,37580,0.10025212936164644,0.6452599236241364,0.0
Lina_20250530-073626.pb,1748590586,38682,0.2398032902343333,0.5522812632981592,0.0
Lina_20250530-073626.pb,1748590586,40361,0.34971307119646156,0.5408644225608189,0.0
Lina_20250530-073626.pb,1748590586,41130,0.5947064974001253,0.4698953386256061,0.07784531498083276
Lina_20250530-073626.pb,1748590586,41912,0.6025841483245329,0.6618361813887518,0.057649816707194226
Lina_20250530-073626.pb,1748590586,42630,0.5371972588738234,0.6930291004754375,0.026728698790674882
Lina_20250530-073626.pb,1748590586,43301,0.5149968343922815,0.676087970606108,0.09798785189887838
Lina_20250530-073626.pb,1748590586,44058,0.6071577410349838,0.46138247483195416,0.14645629723214879
Lina_20250530-073626.pb,1748590586,44670,0.656203697091473,0.7244724685947566,0.05371351031023282
Lina_20250530-073626.pb,1748590586,45091,0.6907325992126067,0.4550334355991892,0.0
Lina_20250530-073626.pb,1748590586,45464,0.6967266125251556,0.48921078531988726,0.1780619508384393
Lina_20250530-073626.pb,1748590586,46080,0.6246948019173767,0.792008373046175,0.0
Lina_20250530-073626.pb,1748590586,48080,0.4506794531117503,0.706120827219841,0.0
Lina_20250530-073626.pb,1748590586,50080,0.19545131874867425,0.6993114097974515,0.07777213372171511
Lina_20250530-073626.pb,1748590586,52082,0.17371343717306556,0.6015128054284384,0.0
Lina_20250530-073626.pb,1748590586,54082,0.2200185667900521,0.6701422293620207,0.11596232155329109
Lina_20250530-073626.pb,1748590586,56089,0.18704305409624944,0.7203825358991947,0.0
Lina_20250530-073626.pb,1748590586,58099,0.17679510013927796,0.5838510195396839,0.172434396531537
Lina_20250530-073626.pb,1748590586,60050,0.3154716629750387,0.6069357065496986,0.12225449340134294
Lina_20250530-073626.pb,1748590586,60649,0.47926005729443455,0.7384982660988717,0.22048612606606158
Lina_20250530-073626.pb,1748590586,61800,0.5621667764250166,0.45179311056432914,0.0
Lina_20250530-073626.pb,1748590586,62360,0.785411807007064,0.656250553894667,0.0
Lina_20250530-073626.pb,1748590586,62831,0.8178705320359769,0.8104997182311002,0.0
Lina_20250530-073626.pb,1748590586,63511,0.9888492900199791,0.7007605219398712,0.0
Lina_20250530-073626.pb,1748590586,64111,0.9972757177561572,0.5966959265090748,0.0
Lina_20250530-073626.pb,1748590586,64642,0.7057191724995401,0.6273942356146238,0.014307043122119528
Lina_20250530-073626.pb,1748590586,65238,0.8472604600559652,0.7499853269089106,0.0
Lina_20250530-073626.pb,1748590586,66359,0.8815999850225164,0.5826888621874183,0.1674085075664939
Lina_20250530-073626.pb,1748590586,66902,0.8175054943999103,0.6128553657344286,0.0
Lina_20250530-073626.pb,1748590586,67522,0.9335995729473568,0.6202281056245637,0.0
Lina_20250530-073626.pb,1748590586,68672,0.7460011399692265,0.6685697041081813,0.05534106298189985
Lina_20250530-073626.pb,1748590586,69208,0.8847177736945231,0.7310853381025163,0.0
Lina_20250530-073626.pb,1748590586,69810,0.7257636199767968,0.5472376485343531,0.18553854790946595
Lina_20250530-073626.pb,1748590586,70368,0.8484533843392189,0.5274395099637461,0.15062871173702141
Lina_20250530-073626.pb,1748590586,70993,0.9298709568325948,0.5495431149246776,0.017363952643632528
Lina_20250530-073626.pb,1748590586,72110,0.7843238717259674,0.6618357093898352,0.0
Lina_20250530-073626.pb,1748590586,73202,0.7406665131139148,0.640178810201038,0.0740767613651517
Lina_20250530-073626.pb,1748590586,73780,0.8337248214859132,0.688784846764662,0.05005861096759614
Lina_20250530-073626.pb,1748590586,74398,0.8394614544002628,0.675433021821661,0.0
Lina_20250530-073626.pb,1748590586,74981,0.8229803935781769,0.5819066842735691,0.07872915704939794
Lina_20250530-073626.pb,1748590586,76108,0.7300218011192445,0.7648688458017222,0.0
Lina_20250530-073626.pb,1748590586,77800,0.6853936710454311,0.523397442772046,0.08416872869636288
Lina_20250530-073626.pb,1748590586,78983,0.6782380800199276,0.6255610642007327,0.002375729891504589
Lina_20250530-073626.pb,1748590586,80101,0.5200626610290078,0.6204640814279768,0.16022378358678852
Lina_20250530-073626.pb,1748590586,82108,0.4679784678594815,0.8296901988730161,0.08531582416050762
Lina_20250530-073626.pb,1748590586,83542,0.2889491576506734,0.6558809274872269,0.014235142955197224
Lina_20250530-073626.pb,1748590586,84649,0.3337896109496392,0.5605236224605116,0.0
Lina_20250530-073626.pb,1748590586,85791,0.45369047437207977,0.4793792944379076,0.05107631235218045
Lina_20250530-073626.pb,1748590586,86369,0.5270678119136831,0.7102760744204104,0.0027415473105376585
Lina_20250530-073626.pb,1748590586,86989,0.3480896422449854,0.8929157155646351,0.0
Lina_20250530-073626.pb,1748590586,88129,0.5882190505327272,0.7051020322439528,0.029471021327140412
Lina_20250530-073626.pb,1748590586,89211,0.4500994562627043,0.4381583929817493,0.0
Lina_20250530-073626.pb,1748590586,90380,0.4952630148787278,0.5852665727038235,0.0
Lina_20250530-073626.pb,1748590586,90982,0.6415858901417038,0.47231077935948296,0.0
Lina_20250530-073626.pb,1748590586,91572,0.48892423454464506,0.5723198100794944,0.0
Lina_20250530-073626.pb,1748590586,92652,0.6488804924189042,0.8231258912021915,0.1254116452593242
Lina_20250530-073626.pb,1748590586,93100,0.32445610778002143,0.719864408636677,0.016549486407934397
Lina_20250530-073626.pb,1748590586,95102,0.4892318670972847,0.6256849744751787,0.04257937383396917
Lina_20250530-073626.pb,1748590586,97102,0.5182409269150189,0.731427547777203,0.08425231391070785
Lina_20250530-073626.pb,1748590586,97711,0.4516138000212226,0.6963226848186665,0.10181673101729527
Lina_20250530-073626.pb,1748590586,98309,0.4440677689726702,0.8016920776231005,0.0
Lina_20250530-073626.pb,1748590586,98688,0.26255104708498866,0.697159953336102,0.049355984463925265
Lina_20250530-073626.pb,1748590586,100690,0.30164193965132136,0.5612635161582344,0.0
Lina_20250530-073626.pb,1748590586,102692,0.3943126272140613,0.6028345957431813,0.0
Lina_20250530-073626.pb,1748590586,104000,0.2468461241039718,0.5076952517300841,0.0
Lina_20250530-073626.pb,1748590586,106000,0.07902291741218243,0.7190532075852983,0.0
Lina_20250530-073626.pb,1748590586,106752,0.4014020093312972,0.5891112061109884,0.02786607932281952
Lina_20250530-073626.pb,1748590586,107309,0.06378858630343642,0.48692610557693006,0.04289087103856433
Lina_20250530-073626.pb,1748590586,108452,0.16880491668789635,0.6141938835635912,0.07463975663761452
Lina_20250530-073626.pb,1748590586,109009,0.15394816864907857,0.7487021979172628,0.0
Lina_20250530-073626.pb,1748590586,110628,0.4599665765299207,0.6441331247234804,0.0
Lina_20250530-073626.pb,1748590586,112631,0.33081665283399964,0.7388162555573338,0.07174688291529038
Lina_20250530-073626.pb,1748590586,112831,0.5790394556485379,0.5321683194172457,0.1588829121342639
Lina_20250530-073626.pb,1748590586,113380,0.5833136789243005,0.5770552568430695,0.01657349143058827
Lina_20250530-073626.pb,1748590586,114028,0.6304669733697814,0.6424907148509951,0.20969055386534774
Lina_20250530-073626.pb,1748590586,116029,0.4407825738248312,0.5308797239121104,0.07151745201536541
Lina_20250530-073626.pb,1748590586,116259,0.35980240546754466,0.4925659804935866,0.0
Lina_20250530-073626.pb,1748590586,117982,0.3833095552371879,0.6559006708446168,0.17205037893076564
Lina_20250530-073626.pb,1748590586,119983,0.5395828184090581,0.6888744407963343,0.004814786902596138
Lina_20250530-073626.pb,1748590586,121289,0.41254330778635623,0.700724987795187,0.0
Lina_20250530-073626.pb,1748590586,121974,0.27787912161212036,0.5509503474829859,0.0955661585612506
Lina_20250530-073626.pb,1748590586,123138,0.2191986513676939,0.5153260277423057,0.030792087561427157
Lina_20250530-073626.pb,1748590586,125139,0.297301539239735,0.49306169528075505,0.03718049618526959
Lina_20250530-073626.pb,1748590586,126480,0.30135427721136376,0.7374756313975895,0.0
Lina_20250530-073626.pb,1748590586,128148,0.36805478999212665,0.3746259664049024,0.11596840406435216
Lina_20250530-073626.pb,1748590586,128719,0.24764064779543074,0.5885430473111162,0.18357720631254792
Lina_20250530-073626.pb,1748590586,130729,0.3651153390259241,0.6379551147154539,0.010099260944812685
Lina_20250530-073626.pb,1748590586,132118,0.2955656690594544,0.576398298375293,0.05413174770731494
Lina_20250530-073626.pb,1748590586,134118,0.16010491582864622,0.6691707854269239,0.14015824706190333
Lina_20250530-073626.pb,1748590586,136124,0.16832509833237685,0.629916490766139,0.04312377916608827
Lina_20250530-073626.pb,1748590586,138129,0.07385660494267945,0.7183429010099872,0.22690333063625284
Lina_20250530-073626.pb,1748590586,140129,0.08739427853883797,0.4986889386129193,0.18893456749245863
Lina_20250530-073626.pb,1748590586,142129,0.033401888933254985,0.5391497441598253,0.020739186517148817
Lina_20250530-073626.pb,1748590586,144129,0.0,0.684517391919994,0.09735411871101471
Lina_20250530-073626.pb,1748590586,146139,0.0,0.5338344391022571,0.08386388535961088
Lina_20250530-073626.pb,1748590586,148148,0.0,0.5541643677541984,0.0
Lina_20250530-073626.pb,1748590586,150148,0.1558718475532644,0.6440207297172509,0.1711149104312793
Lina_20250530-073626.pb,1748590586,152149,0.0426464336749099,0.5674244443248021,0.11440006926164274
Lina_20250530-073626.pb,1748590586,154159,0.0,0.5705614006601971,0.0
Lina_20250530-073626.pb,1748590586,156169,0.11439277576567998,0.6257342156663401,0.0
Lina_20250530-073626.pb,1748590586,158169,0.042684723891773635,0.600554929373253,0.0
Lina_20250530-073626.pb,1748590586,160169,0.0,0.6992407756434665,0.0
Lina_20250530-073626.pb,1748590586,162178,0.0,0.4678590758583161,0.13928213126826572
Lina_20250530-073626.pb,1748590586,164178,0.08095695336082481,0.5216702047756464,0.06351081847829235
Lina_20250530-073626.pb,1748590586,166179,0.0,0.6719135551655504,0.0
Lina_20250530-073626.pb,1748590586,168179,0.05322953107279386,0.6396337426575028,0.22339089032076193
Lina_20250530-073626.pb,1748590586,170179,0.08351915075849141,0.4078146063760819,0.0
Lina_20250530-073626.pb,1748590586,172189,0.12056989558516126,0.6708194682672588,0.09052841016800345
Lina_20250530-073626.pb,1748590586,174189,0.0,0.5567611989307236,0.16844275925840957
Lina_20250530-073626.pb,1748590586,176199,0.0152862494320316,0.5045914541391212,0.01257825345027707
Lina_20250530-073626.pb,1748590586,177879,0.0,0.5911798107253604,0.1689503295075126
Lina_20250530-073626.pb,1748590586,179550,0.0,0.6372945502609108,0.2684217568312785
Lina_20250530-073626.pb,1748590586,180890,0.24784064019447227,0.6052813182839831,0.07052942342594318
Lina_20250530-073626.pb,1748590586,182031,0.3878604170480753,0.6585376650657201,0.0
Lina_20250530-073626.pb,1748590586,184040,0.17637656444456806,0.6219341754240435,0.04635279996742485
Lina_20250530-073626.pb,1748590586,186042,0.20846280456725164,0.7880910974646416,0.034406369610115506
Lina_20250530-073626.pb,1748590586,188042,0.07165802935400566,0.7218776283726923,0.21344788141081344
Lina_20250530-073626.pb,1748590586,190048,0.06737381712213485,0.41767869292937587,0.10437818892507013
Lina_20250530-073626.pb,1748590586,192049,0.0,0.4958152379126544,0.176983181505234
Lina_20250530-073626.pb,1748590586,194051,0.003708471592731551,0.7503893394550488,0.19316142232830694
Lina_20250530-073626.pb,1748590586,196060,0.0,0.6267919876263464,0.0
Lina_20250530-073626.pb,1748590586,198062,0.11037423118344697,0.5514966913507464,0.18638403907962842
Lina_20250530-073626.pb,1748590586,198460,0.07962657045206992,0.5885919689552609,0.0
Lina_20250530-073626.pb,1748590586,200139,0.11038253105528428,0.6963446045185165,0.0
Lina_20250530-073626.pb,1748590586,202142,0.10873914113627131,0.7053582959943113,0.1370717371248568
Lina_20250530-073626.pb,1748590586,204148,0.08203952821049712,0.7768711601133451,0.13689282993585794
Lina_20250530-073626.pb,1748590586,206150,0.0,0.8626240698982298,0.0
Lina_20250530-073626.pb,1748590586,208152,0.0,0.8195952150209539,0.0
Lina_20250530-073626.pb,1748590586,210159,0.07372728897480599,0.4858143915115239,0.1325588942568695
Lina_20250530-073626.pb,1748590586,212160,0.0,0.3748673402997662,0.19551737749553016
Lina_20250530-073626.pb,1748590586,212973,0.02218123229380919,0.2275349884297784,0.036951445965306015
Lina_20250530-075005.pb,1748591405,0,0.18964163477799595,0.1712337839654936,0.018563695044716833
Lina_20250530-075005.pb,1748591405,1649,0.10975359743937894,0.3497490201395552,0.03786375829839173
Lina_20250530-075005.pb,1748591405,3129,0.17738733007133262,0.0,0.02545996407265481
Lina_20250530-075005.pb,1748591405,4749,0.11541430444005293,0.0,0.0
Lina_20250530-075005.pb,1748591405,6750,0.16965861566987708,0.0,0.10057865436918705
Lina_20250530-075005.pb,1748591405,8119,0.08429725126804666,0.0,0.004994610217942604
Lina_20250530-075005.pb,1748591405,9209,0.23543148244212897,0.0,0.1662524747166235
Lina_20250530-075005.pb,1748591405,10529,0.25957007389890324,0.0,0.08022451754845644
Lina_20250530-075005.pb,1748591405,12530,0.31576197753671564,0.0,0.0
Lina_20250530-075005.pb,1748591405,13030,0.32347694367514895,0.0,0.014043571397668179
Lina_20250530-075005.pb,1748591405,15039,0.1299969851241609,0.05026604233566435,0.03475513154925795
Lina_20250530-075005.pb,1748591405,17039,0.17112164348969897,0.0,0.02844502458890716
Lina_20250530-075005.pb,1748591405,19039,0.10496151750077352,0.0,0.007518827066000865
Lina_20250530-075005.pb,1748591405,21039,0.12012507016714163,0.0,0.0
Lina_20250530-075005.pb,1748591405,23039,0.0,0.20455110216033262,0.1306695845838608
Lina_20250530-075329.pb,1748591609,0,0.1175296479222711,0.0,0.0
Lina_20250530-075329.pb,1748591609,1854,0.009174523336791966,0.0,0.03482772528583707
Lina_20250530-075329.pb,1748591609,2904,0.21237255488108997,0.22508287683209424,0.0
Lina_20250530-075510.pb,1748591710,0,0.20333494595367058,0.1066030726074005,0.050181782226122615
Lina_20250530-075510.pb,1748591710,2007,0.0924591885963968,0.15283025384230212,0.0
Lina_20250530-075510.pb,1748591710,4007,0.05025422856102873,0.09089660855640022,0.0
Lina_20250530-075510.pb,1748591710,6008,0.0,0.0,0.0
Lina_20250530-080112.pb,1748592072,0,0.0,0.08408173997348525,0.041566389556650936
Lina_20250530-080112.pb,1748592072,2010,0.010597670585977952,0.0,0.0
Lina_20250530-080112.pb,1748592072,4011,0.029518560657113998,0.0,0.0
Lina_20250530-080112.pb,1748592072,6011,0.0,0.0,0.0
Lina_20250530-080209.pb,1748592129,0,0.05178596146692688,0.01548617360525857,0.0
Lina_20250530-080209.pb,1748592129,1931,0.2235071311247525,0.2840032215751887,0.0
Lina_20250530-080209.pb,1748592129,3931,0.0,0.0,0.0
Lina_20250530-080216.pb,1748592136,0,0.07337402374155849,0.019639194841365035,0.0
Lina_20250530-080216.pb,1748592136,2009,0.02458202876098675,0.0,0.0
Lina_20250530-080216.pb,1748592136,4009,0.08024450093131408,0.0,0.0
Lina_20250530-080216.pb,1748592136,6009,0.11368116668779037,0.03043455311107243,0.03525050883076974
Lina_20250530-080216.pb,1748592136,8009,0.10843870312124322,0.005500728258026687,0.013243306200035306
Lina_20250530-080216.pb,1748592136,10009,0.0,0.01119904456340519,0.0
Lina_20250530-080216.pb,1748592136,12009,0.0728726324182954,0.00948116360048402,0.03572562746144858
Lina_20250530-080216.pb,1748592136,14009,0.0,0.0,0.0
Lina_20250530-080216.pb,1748592136,16009,0.0,0.0,0.0
Lina_20250530-080216.pb,1748592136,18009,0.0,0.19063316928434162,0.0
Lina_20250530-080216.pb,1748592136,20009,0.0,0.0,0.13157508201214632
Lina_20250530-080216.pb,1748592136,22009,0.19506564917819919,0.09889156753606346,0.0
Lina_20250530-080216.pb,1748592136,24009,0.0,0.027129938576473403,0.14626405126398614
Lina_20250530-080216.pb,1748592136,26009,0.13983089740425375,0.0,0.08605309566572016
Lina_20250530-080216.pb,1748592136,28009,0.0,0.0,0.12252967221864167
Lina_20250530-080216.pb,1748592136,30009,0.01467037799806501,0.0,0.0
Lina_20250530-080216.pb,1748592136,32009,0.0,0.08859271666931587,0.0
Lina_20250530-080216.pb,1748592136,34009,0.14092216109715514,0.0,0.01909973301057601
Lina_20250530-080216.pb,1748592136,36009,0.026080275868433367,0.09564630444869145,0.1665191278492734
Lina_20250530-080216.pb,1748592136,38009,0.05356373257055422,0.0,0.022011037923957633
Lina_20250530-080216.pb,1748592136,40009,0.14335691225172595,0.05795765035007991,0.05750759802856278
Lina_20250530-080216.pb,1748592136,42009,0.0,0.07548430289079713,0.07000192728003386
Lina_20250530-080216.pb,1748592136,44009,0.15117170608080518,0.0,0.0
Lina_20250530-080216.pb,1748592136,46009,0.01717430968603708,0.22372496618197443,0.0
Lina_20250530-080216.pb,1748592136,48009,0.0,0.0,0.0
Lina_20250530-080216.pb,1748592136,50009,0.0,0.0,0.10679867485612501
Lina_20250530-080216.pb,1748592136,52009,0.0681917279248628,0.0,0.04584132348271974
Lina_20250530-080216.pb,1748592136,54009,0.27518944244198035,0.0,0.060427687578948286
Lina_20250530-080216.pb,1748592136,56009,0.0,0.025776633165334448,0.0
Lina_20250530-080216.pb,1748592136,58009,0.007642874064856389,0.0,0.06697409981022448
Lina_20250530-080216.pb,1748592136,60009,0.0,0.23977606162698165,0.03472762255413724
Lina_20250530-080216.pb,1748592136,62009,0.0,0.0,0.18915683363270314
Lina_20250530-080216.pb,1748592136,64009,0.0,0.0,0.06395543440788816
Lina_20250530-080216.pb,1748592136,66009,0.0,0.12599583546319193,0.033470718290342774
Lina_20250530-080216.pb,1748592136,68009,0.07697075702854544,0.0,0.0
Lina_20250530-080216.pb,1748592136,70009,0.0,0.0,0.03422553065484272
Lina_20250530-080216.pb,1748592136,72009,0.016563505974737627,0.0,0.0
Lina_20250530-080216.pb,1748592136,74009,0.0,0.08901421331339698,0.0
Lina_20250530-080216.pb,1748592136,76009,0.0,0.0,0.11121152569485007
Lina_20250530-080216.pb,1748592136,78009,0.0,0.09333313772276156,0.22084321617903985
Lina_20250530-080216.pb,1748592136,80009,0.0,0.011480640209372752,0.051557591592000046
Lina_20250530-080216.pb,1748592136,82009,0.030857067039656124,0.0,0.21553060026346194
Lina_20250530-080216.pb,1748592136,84009,0.04333711354942827,0.1052622650973875,0.08301485029706471
Lina_20250530-080216.pb,1748592136,86009,0.07704409793419992,0.06413982262064655,0.037202294213716895
Lina_20250530-080216.pb,1748592136,88009,0.03775666208484173,0.0,0.0
Lina_20250530-080216.pb,1748592136,90009,0.0,0.12069923983040629,0.1950884980861949
Lina_20250530-080216.pb,1748592136,90539,0.08290247190029908,0.0,0.0
Lina_20250530-080216.pb,1748592136,92539,0.19824453544396362,0.025088331067045312,0.0
Lina_20250530-080216.pb,1748592136,94548,0.017296722352643762,0.07214558694793062,0.07743786054713069
Lina_20250606-133259.pb,1749216779,0,0.0,0.11434391550852363,0.12361107157305298
Lina_20250606-133259.pb,1749216779,2000,0.005715325639325892,0.3540025484807315,0.0
Lina_20250606-133259.pb,1749216779,4002,0.0,0.5091624514908853,0.0
Lina_20250606-133259.pb,1749216779,6002,0.0,0.4453348553565534,0.0
Lina_20250606-133259.pb,1749216779,8003,0.10800343028120359,0.7935091248074784,0.0
Lina_20250606-133259.pb,1749216779,10011,0.205910660539951,0.630969830769731,0.04001457102562293
Lina_20250606-133259.pb,1749216779,12013,0.1020791824353346,0.7408882510544016,0.046964925601374614
Lina_20250606-133259.pb,1749216779,14021,0.0,0.5913065357238813,0.0
Lina_20250606-133259.pb,1749216779,16031,0.017576017286342442,0.5469145407830459,0.0
Lina_20250606-133259.pb,1749216779,18033,0.12915752472325331,0.5900574475166798,0.0
Lina_20250606-133259.pb,1749216779,19752,0.31723686152284025,0.6864173880839936,0.0909132998318333
Lina_20250606-133259.pb,1749216779,21270,0.18098002984170433,0.4913437655454223,0.0
Lina_20250606-133259.pb,1749216779,23272,0.18998578524506815,0.5986129860521189,0.05393004225925674
Lina_20250606-133259.pb,1749216779,25280,0.13475285431551576,0.4701727180472803,0.10967718082074848
Lina_20250606-133259.pb,1749216779,27280,0.15815115907270358,0.4846540794167408,0.01844357840800677
Lina_20250606-133259.pb,1749216779,28301,0.23879020823923158,0.7462100602663865,0.0
Lina_20250606-133259.pb,1749216779,29551,0.20023415438124773,0.5869731798432851,0.0
Lina_20250606-133259.pb,1749216779,30803,0.3453176999135347,0.6508872548949006,0.010727061590991346
Lina_20250606-133259.pb,1749216779,31961,0.37054397664415867,0.648823222482742,0.0
Lina_20250606-133259.pb,1749216779,33060,0.4639699226830701,0.5492101541190474,0.0
Lina_20250606-133259.pb,1749216779,34212,0.5856386339053282,0.6236696143344068,0.0
Lina_20250606-133259.pb,1749216779,35352,0.5454363081021656,0.5377400558260905,0.0
Lina_20250606-133259.pb,1749216779,36470,0.4163285871907446,0.7150530518592649,0.08320983373425395
Lina_20250606-133259.pb,1749216779,37611,0.5545317186658573,0.5838215175060031,0.0
Lina_20250606-133259.pb,1749216779,38791,0.3330888426019364,0.6113992570242964,0.18357876679936008
Lina_20250606-133259.pb,1749216779,39901,0.6110816672064858,0.7507923337869402,0.04551756806251997
Lina_20250606-133259.pb,1749216779,40994,0.5681373069754329,0.5092337167510842,0.0
Lina_20250606-133259.pb,1749216779,42111,0.6278711945454716,0.6330663565310439,0.14018030683445087
Lina_20250606-133259.pb,1749216779,43221,0.2728751169923276,0.6865506382834675,0.11259140741846752
Lina_20250606-133259.pb,1749216779,44392,0.6016789585826466,0.6120350885902033,0.0
Lina_20250606-133259.pb,1749216779,45530,0.47269925163710935,0.5872112115640148,0.24238279368571417
Lina_20250606-133259.pb,1749216779,46650,0.4813503835712579,0.6606680191686528,0.04041224291211601
Lina_20250606-133259.pb,1749216779,47822,0.40587524578174194,0.7170788167436224,0.1614676765543994
Lina_20250606-133259.pb,1749216779,48950,0.5210964967218574,0.5537684144917395,0.0808881041822741
Lina_20250606-133259.pb,1749216779,50061,0.3240605326350017,0.6143829917645357,0.11658913214450918
Lina_20250606-133259.pb,1749216779,51580,0.4331990250179656,0.5258457170017719,0.0
Lina_20250606-133259.pb,1749216779,53101,0.37066002324112385,0.5726564648648221,0.0
Lina_20250606-133259.pb,1749216779,54601,0.4361560688834835,0.631531462978994,0.0
Lina_20250606-133259.pb,1749216779,56091,0.3601736747816364,0.5679143944510405,0.0
Lina_20250606-133259.pb,1749216779,57523,0.4992540419662974,0.5692712174668673,0.08510098759245878
Lina_20250606-133259.pb,1749216779,58991,0.5533163244088404,0.5558622921591313,0.0
Lina_20250606-133259.pb,1749216779,60503,0.22572660749262707,0.6582502020340628,0.0
Lina_20250606-133259.pb,1749216779,61982,0.3091521210575464,0.8155004532624556,0.016107037190733173
Lina_20250606-133259.pb,1749216779,63443,0.4717561892965391,0.7464619305800324,0.11949734354705338
Lina_20250606-133259.pb,1749216779,64920,0.41544080716836806,0.5844724542575344,0.13286967002204061
Lina_20250606-133259.pb,1749216779,66463,0.2940176702492051,0.6989270449281091,0.04957288415340648
Lina_20250606-133259.pb,1749216779,67962,0.47494537181136204,0.6799225542481411,0.19009533642875578
Lina_20250606-133259.pb,1749216779,69552,0.25987547023324126,0.5540177903233038,0.0
Lina_20250606-133259.pb,1749216779,71093,0.4430581977807897,0.6462466615626323,0.0
Lina_20250606-133259.pb,1749216779,72673,0.3028054599543073,0.5719218720588997,0.07187566525129237
Lina_20250606-133259.pb,1749216779,74342,0.23435700233526338,0.5903185123252133,0.09464000501007128
Lina_20250606-133259.pb,1749216779,76072,0.23067544616992725,0.8549507201525266,0.04843007661049509
Lina_20250606-133259.pb,1749216779,78080,0.2853897157954418,0.5681412364688124,0.19557606966550967
Lina_20250606-133259.pb,1749216779,78240,0.40467004748516683,0.7284806876610661,0.005366677325369162
Lina_20250606-133259.pb,1749216779,80241,0.3333047905333669,0.5303899094585699,0.0
Lina_20250606-133259.pb,1749216779,80430,0.35829953495836403,0.6560434781574301,0.2968731177837464
Lina_20250606-133259.pb,1749216779,82433,0.2439018649819217,0.6662078447294515,0.0
